Server Type,Storage Type,Response Type,Test Name,Custom,Req/Connections,Connections,Completed,Failed,Total Time (s),Total transferred (bytes),req/sec,msec/req,msec/req concurrent,KB/sec,Connect mean (ms),Connect std (ms),Processing mean (ms),Processing std (ms),Waiting mean (ms),Waiting std (ms),Total mean (ms),Total std (ms),URL
hp.medium,cache,PNG,Hillshade,256x256,500,20,500,0,37.033,18210500,13.5,1481.307,74.065,480.22,0,0.6,1462,132.2,1462,132.2,1462,131.8,http://localhost:8000/hillshade-con/cache_rast1-small/5/true
hp.medium,cache,PNG,Hillshade,256x256,500,20,500,0,31.534,17181500,15.86,1261.358,63.068,532.09,0,0.5,1245,142.8,1244,142.8,1245,142.6,http://localhost:8000/hillshade/cache_rast1-small/5/true
hp.medium,local,PNG,Hillshade,256x256,500,20,500,0,36.61,18210500,13.66,1464.399,73.22,485.76,0,0.9,1446,132.3,1446,132.3,1446,131.7,http://localhost:8000/hillshade-con/local_rast1-small/5/true
hp.medium,local,PNG,Hillshade,256x256,500,20,500,0,31.528,17181500,15.86,1261.108,63.055,532.19,0,0.1,1244,141.5,1244,141.5,1244,141.5,http://localhost:8000/hillshade/local_rast1-small/5/true
hp.medium,cache,PNG,Weighted Overlay,256x256,500,20,500,0,5.789,19848500,86.37,231.555,11.578,3348.38,0,0.2,229,29.3,228,29.3,229,29.3,http://localhost:8000/wo/cache_rast1-small/cache_rast2-small/3/7/true
hp.medium,cache,Text,Weighted Overlay,256x256,500,20,500,162,5.645,53558,88.58,225.785,11.289,9.27,0,0.1,223,27.8,223,27.8,223,27.7,http://localhost:8000/wo/cache_rast1-small/cache_rast2-small/3/7/false
hp.medium,cache,Text,Weighted Overlay,1408x1408,500,20,500,57,115.866,54436,4.32,4634.642,231.732,0.46,0,0.1,4579,509.3,4579,509.4,4579,509.2,http://localhost:8000/wo/cache_rast1-med/cache_rast2-med/3/7/false
hp.medium,local,PNG,Weighted Overlay,256x256,500,20,500,0,5.849,19848500,85.49,233.946,11.697,3314.15,0,0.6,230,32.4,230,32.4,230,32.3,http://localhost:8000/wo/local_rast1-small/local_rast2-small/3/7/true
hp.medium,local,Text,Weighted Overlay,256x256,500,20,500,164,5.697,53581,87.77,227.87,11.393,9.19,0,0.1,225,28.5,225,28.5,225,28.5,http://localhost:8000/wo/local_rast1-small/local_rast2-small/3/7/false
hp.medium,local,Text,Weighted Overlay,1408x1408,500,20,500,49,117.196,54447,4.27,4687.832,234.392,0.45,0,0.5,4626,522.6,4626,522.6,4627,522.3,http://localhost:8000/wo/local_rast1-med/local_rast2-med/3/7/false
hp.medium,cache,PNG,Hillshade,256x256,500,20,500,0,36.82,18210500,13.58,1472.805,73.64,482.99,0,0.3,1454,130,1454,130,1454,129.7,http://localhost:8000/hillshade-con/cache_rast1-small/5/true
hp.medium,cache,PNG,Hillshade,256x256,500,20,500,0,31.475,17181500,15.89,1258.986,62.949,533.09,0,0.1,1242,133.4,1242,133.4,1242,133.4,http://localhost:8000/hillshade/cache_rast1-small/5/true
hp.medium,local,PNG,Hillshade,256x256,500,20,500,0,36.838,18210500,13.57,1473.525,73.676,482.75,0,0.1,1455,136.6,1455,136.5,1455,136.5,http://localhost:8000/hillshade-con/local_rast1-small/5/true
hp.medium,local,PNG,Hillshade,256x256,500,20,500,0,31.456,17181500,15.9,1258.237,62.912,533.41,0,0.1,1242,133,1242,133,1242,132.9,http://localhost:8000/hillshade/local_rast1-small/5/true
hp.medium,cache,PNG,Weighted Overlay,256x256,500,20,500,0,5.821,19848500,85.89,232.849,11.642,3329.77,0,0.1,230,30.4,230,30.4,230,30.4,http://localhost:8000/wo/cache_rast1-small/cache_rast2-small/3/7/true
hp.medium,cache,Text,Weighted Overlay,256x256,500,20,500,180,5.757,53580,86.85,230.283,11.514,9.09,0,0.1,226,30,226,30,226,30,http://localhost:8000/wo/cache_rast1-small/cache_rast2-small/3/7/false
hp.medium,cache,Text,Weighted Overlay,1408x1408,500,20,500,52,114.986,54441,4.35,4599.424,229.971,0.46,0,0.2,4543,527.9,4543,527.8,4543,527.8,http://localhost:8000/wo/cache_rast1-med/cache_rast2-med/3/7/false
hp.medium,local,PNG,Weighted Overlay,256x256,500,20,500,0,5.789,19848500,86.37,231.559,11.578,3348.31,0,0.6,229,30.5,228,30.4,229,30.3,http://localhost:8000/wo/local_rast1-small/local_rast2-small/3/7/true
hp.medium,local,Text,Weighted Overlay,256x256,500,20,500,150,5.727,53582,87.31,229.067,11.453,9.14,0,0.3,226,30.2,226,30.1,226,30,http://localhost:8000/wo/local_rast1-small/local_rast2-small/3/7/false
hp.medium,local,Text,Weighted Overlay,1408x1408,500,20,500,36,115.796,54461,4.32,4631.845,231.592,0.46,0,0.1,4575,522.1,4574,522.2,4575,522.1,http://localhost:8000/wo/local_rast1-med/local_rast2-med/3/7/false
hp.medium,cache,PNG,Hillshade,256x256,500,20,500,0,36.597,18210500,13.66,1463.874,73.194,485.94,0,0.1,1445,130,1445,130,1445,129.9,http://localhost:8000/hillshade-con/cache_rast1-small/5/true
hp.medium,cache,PNG,Hillshade,256x256,500,20,500,0,31.561,17181500,15.84,1262.449,63.122,531.63,0,0.7,1246,145.4,1246,145.4,1246,145.1,http://localhost:8000/hillshade/cache_rast1-small/5/true
hp.medium,local,PNG,Hillshade,256x256,500,20,500,0,36.747,18210500,13.61,1469.891,73.495,483.95,0,0.4,1451,131.1,1450,131.1,1451,131,http://localhost:8000/hillshade-con/local_rast1-small/5/true
hp.medium,local,PNG,Hillshade,256x256,500,20,500,0,31.419,17181500,15.91,1256.77,62.838,534.03,0,0.8,1240,139.9,1240,139.9,1240,139.7,http://localhost:8000/hillshade/local_rast1-small/5/true
hp.medium,cache,PNG,Weighted Overlay,256x256,500,20,500,0,5.796,19848500,86.26,231.85,11.592,3344.11,0,0.1,229,31,228,31,229,30.9,http://localhost:8000/wo/cache_rast1-small/cache_rast2-small/3/7/true
hp.medium,cache,Text,Weighted Overlay,256x256,500,20,500,460,5.6,53566,89.29,223.996,11.2,9.34,0,0.1,221,27.9,221,27.9,221,27.9,http://localhost:8000/wo/cache_rast1-small/cache_rast2-small/3/7/false
hp.medium,cache,Text,Weighted Overlay,1408x1408,500,20,500,55,114.46,54435,4.37,4578.398,228.92,0.46,0,0.3,4521,513.4,4521,514,4521,513.2,http://localhost:8000/wo/cache_rast1-med/cache_rast2-med/3/7/false
hp.medium,local,PNG,Weighted Overlay,256x256,500,20,500,0,5.758,19848500,86.83,230.332,11.517,3366.15,0,0.1,228,27.7,227,27.7,228,27.7,http://localhost:8000/wo/local_rast1-small/local_rast2-small/3/7/true
hp.medium,local,Text,Weighted Overlay,256x256,500,20,500,162,5.553,53532,90.04,222.128,11.106,9.41,0,0.1,219,27.6,219,27.6,219,27.5,http://localhost:8000/wo/local_rast1-small/local_rast2-small/3/7/false
hp.medium,local,Text,Weighted Overlay,1408x1408,500,20,500,461,114.105,54455,4.38,4564.187,228.209,0.47,0,0.1,4509,532.7,4509,532.6,4509,532.6,http://localhost:8000/wo/local_rast1-med/local_rast2-med/3/7/false
hp.medium,cache,PNG,Hillshade,256x256,500,20,500,0,36.914,18210500,13.54,1476.568,73.828,481.76,0,0.1,1458,135.6,1458,135.6,1458,135.6,http://localhost:8000/hillshade-con/cache_rast1-small/5/true
hp.medium,cache,PNG,Hillshade,256x256,500,20,500,0,31.547,17181500,15.85,1261.874,63.094,531.87,0,0.6,1246,134.8,1246,134.8,1246,134.6,http://localhost:8000/hillshade/cache_rast1-small/5/true
hp.medium,local,PNG,Hillshade,256x256,500,20,500,0,36.58,18210500,13.67,1463.188,73.159,486.16,0,0.1,1445,130.2,1444,130.2,1445,130.1,http://localhost:8000/hillshade-con/local_rast1-small/5/true
hp.medium,local,PNG,Hillshade,256x256,500,20,500,0,31.467,17181500,15.89,1258.679,62.934,533.22,0,0.1,1243,142.2,1243,142.2,1243,142.2,http://localhost:8000/hillshade/local_rast1-small/5/true
